payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed,transaction_type,subscription_length,overlapping_subscription,subscription_sequence
T96200642612,15070,4.99,2024-12-09,Student Plan,2025-01-08,churned,False,payment,30,False,2
T95665797407,15086,4.99,2024-12-08,Student Plan,2025-01-07,churned,False,payment,30,False,2
T88295308049,15694,4.99,2024-12-08,Student Plan,2025-01-07,churned,False,payment,30,False,1
T76842158813,15711,7.99,2024-12-08,Standard,2025-01-07,churned,False,payment,30,False,1
T90013702399,15067,7.99,2024-12-07,Standard,2025-01-06,churned,False,payment,30,False,2
T91317871234,15678,7.99,2024-12-07,Standard,2025-01-06,churned,False,payment,30,False,1
T82239995027,15679,4.99,2024-12-07,Student Plan,2025-01-06,churned,False,payment,30,False,1
T55345333254,15689,4.99,2024-12-07,Student Plan,2025-01-06,churned,False,payment,30,False,1
T93871027564,15660,12.99,2024-12-06,Premium,2025-02-04,churned,False,payment,60,False,1
T88863568361,15655,7.99,2024-12-06,Standard,2025-01-05,churned,False,payment,30,False,1
T59770872292,15661,7.99,2024-12-06,Standard,2025-01-05,churned,False,payment,30,False,1
T54272870729,15648,7.99,2024-12-06,Standard,2025-01-05,churned,False,payment,30,False,1
T88618340917,15013,4.99,2024-12-06,Student Plan,2025-01-05,churned,False,payment,30,False,2
T89981661830,15057,7.99,2024-12-05,Standard,2025-01-04,churned,False,payment,30,False,2
T50505401067,15636,12.99,2024-12-05,Premium,2025-02-03,churned,False,payment,60,False,1
T59914934004,15626,4.99,2024-12-05,Student Plan,2025-01-04,churned,False,payment,30,False,1
T99996800761,15628,7.99,2024-12-05,Standard,2025-01-04,churned,False,payment,30,False,1
T91354863164,15629,4.99,2024-12-05,Student Plan,2025-01-04,churned,False,payment,30,False,1
T72468090043,15633,12.99,2024-12-05,Premium,2025-02-03,churned,False,payment,60,False,1
T73622340137,15607,7.99,2024-12-04,Standard,2025-01-03,churned,False,payment,30,False,1
T52471828758,15033,4.99,2024-12-04,Student Plan,2025-01-03,churned,False,payment,30,False,2
T84673750296,15614,4.99,2024-12-04,Student Plan,2025-01-03,churned,False,payment,30,False,1
T50828196410,15616,7.99,2024-12-04,Standard,2025-01-03,churned,False,payment,30,False,1
T79481406204,15611,4.99,2024-12-04,Student Plan,2025-01-03,churned,False,payment,30,False,1
T73938493845,15001,7.99,2024-12-04,Standard,2025-01-03,churned,False,payment,30,False,2
T53883788536,15617,7.99,2024-12-04,Standard,2025-01-03,churned,False,payment,30,False,1
T91322618258,15621,3.141689,2024-12-04,Standard,2025-01-03,churned,False,payment,30,False,1
T92748283006,15590,7.99,2024-12-03,Standard,2025-01-02,churned,False,payment,30,False,1
T74869545460,15604,4.99,2024-12-03,Student Plan,2025-01-02,churned,False,payment,30,False,1
T87935144755,15573,12.99,2024-12-02,Premium,2025-01-31,churned,False,payment,60,False,1
T52698559396,15580,7.99,2024-12-02,Standard,2025-01-01,churned,False,payment,30,False,1
T97270805882,15585,12.99,2024-12-02,Premium,2025-01-31,churned,False,payment,60,False,1
T66953691107,15583,4.99,2024-12-02,Student Plan,2025-01-01,churned,False,payment,30,False,1
T99026667458,15557,12.99,2024-12-01,Premium,2025-01-30,churned,False,payment,60,False,1
T61756116323,15564,7.99,2024-12-01,Standard,2024-12-31,churned,False,payment,30,False,1
T95845906537,15569,12.99,2024-12-01,Premium,2025-01-30,churned,False,payment,60,False,1
T87351766056,15525,7.99,2024-11-30,Standard,2024-12-30,churned,False,payment,30,False,1
T98284434272,15529,7.99,2024-11-30,Standard,2024-12-30,churned,False,payment,30,False,1
T78856043337,15528,4.99,2024-11-30,Student Plan,2024-12-30,churned,False,payment,30,False,1
T94429435595,15547,7.99,2024-11-30,Standard,2024-12-30,churned,False,payment,30,False,1
T95555781164,15541,4.99,2024-11-30,Student Plan,2024-12-30,churned,False,payment,30,False,1
T73031580411,15539,4.99,2024-11-30,Student Plan,2024-12-30,churned,False,payment,30,False,1
T51619171851,15507,7.99,2024-11-29,Standard,2024-12-29,churned,False,payment,30,False,1
T75794958234,15515,4.99,2024-11-29,Student Plan,2024-12-29,churned,False,payment,30,False,1
T69752630619,15496,4.99,2024-11-28,Student Plan,2024-12-28,churned,False,payment,30,False,1
T65326009188,15499,7.99,2024-11-28,Standard,2024-12-28,churned,False,payment,30,False,1
T67090405025,15502,12.99,2024-11-28,Premium,2025-01-27,churned,False,payment,60,False,1
T53565147745,15482,7.99,2024-11-28,Standard,2024-12-28,churned,False,payment,30,False,1
T93792753313,15493,12.99,2024-11-28,Premium,2025-01-27,churned,False,payment,60,False,1
T54056267699,15485,7.99,2024-11-28,Standard,2024-12-28,churned,False,payment,30,False,1
T78742704785,15480,7.99,2024-11-28,Standard,2024-12-28,churned,False,payment,30,False,1
T80417966240,15487,4.99,2024-11-28,Student Plan,2024-12-28,churned,False,payment,30,False,1
T80887229687,15490,4.99,2024-11-28,Student Plan,2024-12-28,churned,False,payment,30,False,1
T85441362078,15471,4.99,2024-11-27,Student Plan,2024-12-27,churned,False,payment,30,False,1
T89687257739,15476,4.99,2024-11-27,Student Plan,2024-12-27,churned,False,payment,30,False,1
T72739878607,15442,4.99,2024-11-25,Student Plan,2024-12-25,churned,False,payment,30,False,1
T68465917441,15428,4.99,2024-11-25,Student Plan,2024-12-25,churned,False,payment,30,False,1
T98136802696,15422,4.99,2024-11-25,Student Plan,2024-12-25,churned,False,payment,30,False,1
T53523776699,15424,7.99,2024-11-25,Standard,2024-12-25,churned,False,payment,30,False,1
T92099588908,15436,7.99,2024-11-25,Standard,2024-12-25,churned,False,payment,30,False,1
T98449995966,15434,4.99,2024-11-25,Student Plan,2024-12-25,churned,False,payment,30,False,1
T73494605001,15435,7.99,2024-11-25,Standard,2024-12-25,churned,False,payment,30,False,1
T58378118868,15402,7.99,2024-11-24,Standard,2024-12-24,churned,False,payment,30,False,1
T69401049260,15400,4.99,2024-11-24,Student Plan,2024-12-24,churned,False,payment,30,False,1
T93869430977,15399,12.99,2024-11-24,Premium,2025-01-23,churned,False,payment,60,False,1
T60105958063,15410,7.99,2024-11-24,Standard,2024-12-24,churned,False,payment,30,False,1
T94208183942,15415,4.99,2024-11-24,Student Plan,2024-12-24,churned,False,payment,30,False,1
T55198831856,15419,4.99,2024-11-24,Student Plan,2024-12-24,churned,False,payment,30,False,1
T58977964742,15420,12.99,2024-11-24,Premium,2025-01-23,churned,False,payment,60,False,1
T65162567122,15386,7.99,2024-11-23,Standard,2024-12-23,churned,False,payment,30,False,1
T63288416668,15385,4.99,2024-11-23,Student Plan,2024-12-23,churned,False,payment,30,False,1
T69043717610,15388,12.99,2024-11-23,Premium,2025-01-22,churned,False,payment,60,False,1
T78594488716,15392,7.99,2024-11-23,Standard,2024-12-23,churned,False,payment,30,False,1
T95960723930,15377,12.99,2024-11-22,Premium,2025-01-21,churned,False,payment,60,False,1
T93389163137,15374,4.99,2024-11-22,Student Plan,2024-12-22,churned,False,payment,30,False,1
T69503889493,15371,12.99,2024-11-22,Premium,2025-01-21,churned,False,payment,60,False,1
T91850495773,15367,4.99,2024-11-22,Student Plan,2024-12-22,churned,False,payment,30,False,1
T74089398345,15366,7.99,2024-11-22,Standard,2024-12-22,churned,False,payment,30,False,1
T99634471308,15359,12.99,2024-11-21,Premium,2025-01-20,churned,False,payment,60,False,1
T80252813806,15357,4.99,2024-11-21,Student Plan,2024-12-21,churned,False,payment,30,False,1
T51246105065,15350,7.99,2024-11-21,Standard,2024-12-21,churned,False,payment,30,False,1
T83543830513,15364,4.99,2024-11-21,Student Plan,2024-12-21,churned,False,payment,30,False,1
T75138141814,15329,12.99,2024-11-20,Premium,2025-01-19,churned,False,payment,60,False,1
T96121126002,15333,2.8998217,2024-11-20,Premium,2025-01-19,churned,False,payment,60,False,1
T68827492653,15343,12.99,2024-11-20,Premium,2025-01-19,churned,False,payment,60,False,1
T68537739457,15313,7.99,2024-11-19,Standard,2024-12-19,churned,False,payment,30,False,1
T85488766163,15317,4.99,2024-11-19,Student Plan,2024-12-19,churned,False,payment,30,False,1
T93015960056,15324,4.99,2024-11-19,Student Plan,2024-12-19,churned,False,payment,30,False,1
T58556814454,15289,3.141689,2024-11-17,Premium,2025-01-16,churned,False,payment,60,False,1
T68539153064,15265,7.99,2024-11-16,Standard,2024-12-16,churned,False,payment,30,False,1
T99709409654,15267,7.99,2024-11-16,Standard,2024-12-16,churned,False,payment,30,False,1
T72961843328,15273,12.99,2024-11-16,Premium,2025-01-15,churned,False,payment,60,False,1
T87750021443,15247,4.99,2024-11-15,Student Plan,2024-12-15,churned,False,payment,30,False,1
T93737093132,15248,12.99,2024-11-15,Premium,2025-01-14,churned,False,payment,60,False,1
T54741716641,15259,2.8998217,2024-11-15,Premium,2025-01-14,churned,False,payment,60,False,1
T78908733438,15262,7.99,2024-11-15,Standard,2024-12-15,churned,False,payment,30,False,1
T87147993759,15236,12.99,2024-11-14,Premium,2025-01-13,churned,False,payment,60,False,1
T50701129983,15238,4.99,2024-11-14,Student Plan,2024-12-14,churned,False,payment,30,False,1
T61538392069,15222,4.99,2024-11-13,Student Plan,2024-12-13,churned,False,payment,30,False,1
T64484057913,15225,12.99,2024-11-13,Premium,2025-01-12,churned,False,payment,60,False,1
T52373362485,15220,7.99,2024-11-13,Standard,2024-12-13,churned,False,payment,30,False,1
T80712943054,15230,7.99,2024-11-13,Standard,2024-12-13,churned,False,payment,30,False,1
T74828199326,15215,4.99,2024-11-12,Student Plan,2024-12-12,churned,False,payment,30,False,1
T64592025973,15213,12.99,2024-11-12,Premium,2025-01-11,churned,False,payment,60,False,1
T62736237924,15219,7.99,2024-11-12,Standard,2024-12-12,churned,False,payment,30,False,1
T61424012418,15196,4.99,2024-11-11,Student Plan,2024-12-11,churned,False,payment,30,False,1
T60792748916,15183,4.99,2024-11-10,Student Plan,2024-12-10,churned,False,payment,30,False,1
T60514584160,15186,4.99,2024-11-10,Student Plan,2024-12-10,churned,False,payment,30,False,1
T86233939314,15189,12.99,2024-11-10,Premium,2025-01-09,churned,False,payment,60,False,1
T76962924347,15148,4.99,2024-11-09,Student Plan,2024-12-09,churned,False,payment,30,False,1
T89908922198,15161,4.99,2024-11-09,Student Plan,2024-12-09,churned,False,payment,30,False,1
T63383212373,15164,7.99,2024-11-09,Standard,2024-12-09,churned,False,payment,30,False,1
T57363634041,15167,12.99,2024-11-09,Premium,2025-01-08,churned,False,payment,60,False,1
T55044222600,15168,12.99,2024-11-09,Premium,2025-01-08,churned,False,payment,60,False,1
T96865363031,15173,4.99,2024-11-09,Student Plan,2024-12-09,churned,False,payment,30,False,1
T64600863421,15138,4.99,2024-11-08,Student Plan,2024-12-08,churned,False,payment,30,False,1
T78633706805,15135,4.99,2024-11-08,Student Plan,2024-12-08,churned,False,payment,30,False,1
T80099640804,15146,7.99,2024-11-08,Standard,2024-12-08,churned,False,payment,30,False,1
T52304584743,15118,7.99,2024-11-07,Standard,2024-12-07,churned,False,payment,30,False,1
T53303036903,15121,4.99,2024-11-07,Student Plan,2024-12-07,churned,False,payment,30,False,1
T92832151170,15128,7.99,2024-11-07,Standard,2024-12-07,churned,False,payment,30,False,1
T72028034723,15091,4.99,2024-11-05,Student Plan,2024-12-05,churned,False,payment,30,False,1
T97911219538,15084,7.99,2024-11-05,Standard,2024-12-05,churned,False,payment,30,False,1
T96893817426,15079,7.99,2024-11-04,Standard,2024-12-04,churned,False,payment,30,False,1
T82006286858,15076,4.99,2024-11-04,Student Plan,2024-12-04,churned,False,payment,30,False,1
T69571925002,15071,4.99,2024-11-04,Student Plan,2024-12-04,churned,False,payment,30,False,1
T94255422726,15068,7.99,2024-11-04,Standard,2024-12-04,churned,False,payment,30,False,1
T64055278498,15066,4.99,2024-11-04,Student Plan,2024-12-04,churned,False,payment,30,False,1
T93652832065,15073,4.99,2024-11-04,Student Plan,2024-12-04,churned,False,payment,30,False,1
T61837910430,15052,12.99,2024-11-03,Premium,2025-01-02,churned,False,payment,60,False,1
T50405099742,15059,4.99,2024-11-03,Student Plan,2024-12-03,churned,False,payment,30,False,1
T78273475530,15061,7.99,2024-11-03,Standard,2024-12-03,churned,False,payment,30,False,1
T91913761575,15049,4.99,2024-11-03,Student Plan,2024-12-03,churned,False,payment,30,False,1
T97528294770,15042,7.99,2024-11-02,Standard,2024-12-02,churned,False,payment,30,False,1
T63497963038,15041,4.99,2024-11-02,Student Plan,2024-12-02,churned,False,payment,30,False,1
T55487840278,15029,12.99,2024-11-02,Premium,2025-01-01,churned,False,payment,60,False,1
T66496595611,15038,12.99,2024-11-02,Premium,2025-01-01,churned,False,payment,60,False,1
T97014296147,15006,7.99,2024-11-01,Standard,2024-12-01,churned,False,payment,30,False,1
T67295538033,15010,7.99,2024-11-01,Standard,2024-12-01,churned,False,payment,30,False,1
T56541822237,15009,4.99,2024-11-01,Student Plan,2024-12-01,churned,False,payment,30,False,1
T97605411177,15014,12.99,2024-11-01,Premium,2024-12-31,churned,False,payment,60,False,1
T57975160415,15017,7.99,2024-11-01,Standard,2024-12-01,churned,False,payment,30,False,1
T51016615944,15019,7.99,2024-11-01,Standard,2024-12-01,churned,False,payment,30,False,1
